ID,Title,Company,Location,Condition,Job Date,Badge,Apply URL
48902808,[여신티켓] QA 엔지니어(3년 이상),패스트레인(여신티켓),서울 강남구,경력 3~10년 고졸↑ 정규직,~ 09/26(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48902808
48936677,Computer Vision-Visual SLAM(전문연구요원 가능),(주)뉴빌리티,서울 성동구,경력 3~8년 석사↑ 정규직,~ 10/02(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48936677
48967157,전기차 충전기 SW C++ 개발자 채용,신비앤텍(주),충남전체,경력 3~5년 학력무관 정규직,~ 10/09(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48967157
48933487,물류자동화 설비 시스템 CS(유지보수) 채용,알티올(주),인천 연수구,경력 8~10년 학력무관 정규직,~ 10/01(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48933487
48933512,물류자동화 프로젝트 SI Back-End 개발자 채용,알티올(주),인천 연수구,경력 3~10년 학력무관 정규직,~ 10/01(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48933512
48884758,하만커넥티드서비시즈 - Solution Architect,(유)하만커넥티드서비시즈인크,경기 수원시 영통구,경력7년↑ 대졸↑ 정규직,~ 09/25(수),평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48884758
48902949,유니티기반 AR 게임 앱 개발자 정규직 채용,(주)스파이어테크놀로지,경기 성남시 중원구,경력 3~5년 초대졸↑ 정규직,채용시,워라밸,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48902949
48936662,Sensor Fusion Navigation Engineer(전문연구요원),(주)뉴빌리티,서울 성동구,경력 3~8년 석사↑ 정규직,~ 10/02(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48936662
48873529,프론트엔드 시니어 개발자,(주)덴컴,서울 강남구,경력 6~10년 대졸↑ 정규직,~ 09/25(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48873529
48990767,물류자동화 제어시스템 연구개발 팀장 채용,(주)알티올,인천 연수구,경력 10~15년 초대졸↑ 정규직,~ 10/10(목),연봉상승률 20% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48990767
48984446,"AI Engineer (전문연구요원 가능, 석사 이상)",(주)라온데이터,서울 중구,신입·경력 석사↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48984446
48887384,(주)에니트(서울연구소) 하반기 공개채용 (솔루션 SW개발),(주)에니트,서울 금천구,경력3년↑ 대졸↑ 정규직,채용시,연봉상승률 10% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48887384
49005728,[CORNERSTONE42] 데이터 엔지니어 모집(경력 3년 이상),(주)코너스톤42,서울 송파구,경력3년↑ 대졸↑ 정규직,~ 10/12(토),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49005728
48980953,[금융/핀테크] 백엔드 엔지니어(Django),(주)파운트,서울 중구,경력 4~10년 학력무관 정규직,~ 10/09(수),시리즈C 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48980953
48954995,Healthcare BU HC플랫폼개발팀 DevOps파트 채용,삼양식품(주),서울 성북구,경력 5~15년 학력무관 정규직,~ 10/06(일),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48954995
48992072,써머스플랫폼(에누리 가격비교) 검색엔진(Back-end) 개발 경력직 채용,(주)커넥트웨이브,서울전체,경력 5~15년 초대졸↑ 정규직,~ 10/09(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48992072
48964116,AI 개발자 신규채용의 건,(주)토페스,경기 남양주시,신입·경력 초대졸↑ 정규직,~ 11/05(화),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48964116
48895357,DevOps 엔지니어 (경력 3년이상),(주)크레버스,서울 강남구,경력 3~7년 대졸↑ 정규직,~ 09/26(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48895357
48915749,H카드사 Cloud 운영 및 개발 담당 채용 (경력-중급),(주)솔로몬텍,서울 영등포구,경력6년↑ 대졸↑ 정규직,~ 09/29(일),성과급/상여금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48915749
48968115,[AI플랫폼팀] 웹 풀스택 개발자(PL 급) 채용,(주)이노룰스,서울전체,경력 10~15년 학력무관 정규직,~ 10/06(일),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48968115
48886871,[강남/중식제공/학력무관] (주)섬재 백엔드 개발자(경력직),(주)엠제이플렉스,서울 강남구,경력 4~15년 학력무관 정규직,~ 09/25(수),스타트업,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48886871
48902905,[컬리] DBA (DataBase Administrator) - Oracle,(주)컬리,서울 강남구,경력5년↑ 학력무관 정규직,채용시,"2,000억 이상 투자유치",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48902905
48892868,[로봇앤드디자인] 바이오 자동화 및 로봇 S/W 개발자 모집,(주)로봇앤드디자인,경기 용인시 처인구,경력4년↑ 초대졸↑ 정규직,내일마감,연봉상승률 15% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48892868
49018235,[대기업 계열사] 리눅스 애플리케이션 개발자 채용,(주)맨파워코리아,서울 강남구,경력3년↑ 대졸↑ 정규직,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49018235
48909773,[반도체IP 개발사] RTL Design/Verification Engineer,(주)칩스앤미디어,서울 강남구,경력 9~16년 대졸↑ 정규직,~ 09/27(금),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48909773
48984453,[병역특례] 보안 네트워크 개발자,펜타시큐리티(주),서울전체,경력 3~20년 학력무관 정규직,~ 10/09(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48984453
48970008,[연구개발본부] 클라우드 개발 경력 정규직 채용 (3년 ↑),(주)이글루코퍼레이션,서울전체,경력 3~10년 초대졸↑ 정규직,~ 10/07(월),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48970008
48906256,Oracle DB Engineer (고객지원),한국오라클(유),서울 강남구,경력7년↑ 대졸↑ 정규직,~ 09/27(금),재택근무,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48906256
48909944,[대구연구소] 반도체 RTL Engineer (경력직),(주)칩스앤미디어,대구 동구,경력 5~16년 대졸↑ 정규직,~ 09/27(금),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48909944
48851853,로데슈바르즈 T&M 솔루션 기술지원 경력직 (서울),로데슈바르즈코리아(주),서울 강남구,경력3년↑ 대졸↑ 정규직,채용시,평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48851853
48896539,[NHN] Game AI 연구 및 서비스 개발,엔에이치엔(주),경기 성남시 분당구,경력4년↑ 학력무관 정규직,채용시,평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48896539
48936425,IT 부서 인재 모집/AI백엔드개발/Spring개발자/INFRA엔지니어,(주)위버스마인드,서울 구로구,경력 5~15년 대졸↑ 정규직,~ 09/30(월),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48936425
48857094,"[클로잇] DBA , Data Architect, ML(Data) 엔지니어 채용",(주)클로잇,서울 중구,경력 3~15년 초대졸↑ 정규직,~ 09/20(금),평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48857094
48979302,[아프리카TV] AI 엔지니어 리더,(주)숲,경기 성남시 분당구,경력6년↑ 학력무관 정규직,~ 09/22(일),연봉상승률 10% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48979302
48871445,"AI 인프라, AI Ops 환경 구성",(주)디에스앤지,서울전체,경력 6~20년 대졸↑ 정규직,~ 09/24(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48871445
48833698,[AI디지털플랫폼팀]머신러닝 경력 개발자,(주)이노룰스,서울전체,경력 5~15년 대졸↑ 정규직,내일마감,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48833698
49014853,[AI디지털플랫폼팀]머신러닝 경력 개발자,(주)이노룰스,서울전체,경력 5~15년 대졸↑ 정규직,진행예정,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49014853
48855851,"[클로잇] iT개발자(자바백엔드,PLM, Mendix(low code) 채용",(주)클로잇,서울 서초구,경력 5~20년 초대졸↑ 정규직,상시채용,평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48855851
48942223,2024년 하반기 경력채용[System Software Division],(주)브라이스톤,서울 강남구,경력5년↑ 학력무관 정규직,~ 09/30(월),주거복지,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48942223
48874800,[코스닥 상장] 보안제품 서비스 개발 [C/Go/Linux 개발](경력) 채용,(주)모니터랩,서울전체,경력 2~10년 학력무관 정규직,~ 09/21(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48874800
48896273,"(주)태성에스엔이 System엔지니어(SCADE,medini)",(주)태성에스엔이,서울 성동구,신입·경력 대졸↑ 정규직,~ 09/26(목),연봉상승률 10% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48896273
48807290,[CW] 써머스플랫폼(에누리가격비교) DBA 경력직 채용,(주)써머스플랫폼,서울 금천구,경력1년↑ 학력무관 정규직,~ 10/12(토),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48807290
48919134,[AI디지털플랫폼팀]웹 어플리케이션 프론트엔드 개발자(5년이상) 모집,(주)이노룰스,서울전체,경력 5~15년 학력무관 정규직,~ 09/29(일),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48919134
48821806,AI 개발(STT/LLM 모델 연구 및 개발),(주)넥서스커뮤니티,서울전체,경력 7~15년 대졸↑ 정규직,~ 09/27(금),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48821806
48979316,[아프리카TV] 데이터 엔지니어 리더,(주)숲,경기 성남시 분당구,경력10년↑ 학력무관 정규직,~ 09/22(일),연봉상승률 10% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48979316
48761392,[커넥트웨이브] AI TF Backend Engineer 모집,(주)커넥트웨이브,서울 금천구,경력무관 대졸↑ 정규직,채용시,급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48761392
48962267,[정적분석기술팀] 시스템프로그래머(컴파일러/코드분석),슈어소프트테크(주),경기전체,경력 3~15년 학력무관 정규직,~ 10/05(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48962267
48966010,[동적분석기술팀] 제품 아키텍트,슈어소프트테크(주),경기전체,경력 5~15년 대졸↑ 정규직,~ 10/05(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48966010
48774184,Cloud Solution Architect (Data & AI 부문) 경력 모집,제니스앤컴퍼니(주),서울 강남구,경력 5~10년 초대졸↑ 정규직,~ 10/07(월),패밀리데이,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48774184
48761880,[커넥트웨이브] AI TF AI Engineer 모집,(주)커넥트웨이브,서울 금천구,경력무관 대졸↑ 정규직,채용시,급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48761880
48775505,[커넥트웨이브] 메이크샵 데이터 엔지니어 채용(경력),(주)커넥트웨이브,서울 금천구,경력 3~5년 학력무관 정규직,~ 09/30(월),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48775505
48968530,클라우드 보안담당자,(주)빗썸코리아,서울 강남구,경력 3~10년 학력무관 정규직,~ 10/06(일),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48968530
48984722,[NHN JAPAN] IT보안(시니어 레벨) 도쿄 현지 채용,엔에이치엔(주),일본,경력7년↑ 학력무관 정규직,채용시,평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48984722
48988310,SW개발(TOOL) 정규직 채용(경력),(주)지2터치,경기전체,경력 7~15년 대졸↑ 정규직,~ 10/10(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48988310
48869424,(주)클로버스튜디오 연구소 드론 임베디드 모집(신입/경력),(주)클로버스튜디오,인천 연수구,경력무관 대졸↑ 정규직,~ 09/22(일),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48869424
48997677,CRM/데이터 분석가 (대형 가전마트사),(주)엔엠에스컨설팅,서울 송파구,경력3년↑ 대졸↑ 정규직,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48997677
48948160,Senior Machine Learning Researcher (Vision),(주)메디픽셀,서울 강남구,경력 5~15년 석사↑ 정규직,~ 10/03(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48948160
48983876,[3년 이상] Backend Engineer,(주)큐픽스,경기전체,경력 3~10년 대졸↑ 정규직,~ 10/15(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48983876
49017248,M365 운영 사이트 리더,주) 석세스코리아컨설팅,서울 마포구,경력10년↑ 학력무관 정규직,~ 09/20(금),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49017248
48941315,[철도(SRT) 예약발매 시스템 신규 구축] 개발 프리랜서 채용,슈퍼무브(주),서울 서초구,경력10년↑ 대졸↑ 프리랜서,~ 10/03(목),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48941315
48997684,Data Scientist (대형 가전마트사),(주)엔엠에스컨설팅,서울 송파구,경력5년↑ 대졸↑ 정규직,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48997684
48948131,Sr. Research Scientist,(주)메디픽셀,서울 강남구,경력 3~10년 석사↑ 정규직,~ 10/03(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48948131
48946102,"[생성AI]LLM, DIffusion 석사 연구원 채용",(주)유어라운드,서울 중구,신입·경력 석사↑ 정규직·계약직,~ 10/03(목),연봉상승률 20% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48946102
48948185,Research Scientist,(주)메디픽셀,서울 강남구,경력 2~4년 석사↑ 정규직,~ 10/03(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48948185
49012499,시스템엔지니어 팀장(유명 소프트회사),(주)엔엠에스컨설팅,서울 강남구,경력10년↑ 초대졸↑ 정규직,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49012499
48948165,Machine Learning Researcher (Vision),(주)메디픽셀,서울 강남구,경력 2~10년 석사↑ 정규직,~ 10/03(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48948165
48916394,미라클핀테크 공급망 금융(온/오프라인 선정산) 개발자 모집,주식회사 미라클핀테크,서울 서초구,경력3년↑ 학력무관 정규직,상시채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48916394
49012338,시스템 엔지니어 (팀장급),주) 석세스코리아컨설팅,서울 서초구,경력10년↑ 대졸↑ 정규직,~ 09/20(금),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49012338
49008312,[경력] FrontEnd & BackEnd 개발자,(주)플랙스,경기 성남시 수정구,경력3년↑ 학력무관 정규직,~ 10/12(토),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49008312
48831551,반도체 회로 설계 개발자 (경력),블루닷(주),서울 강남구,경력 3~12년 대졸↑ 정규직,내일마감,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48831551
48582519,[신입 및 경력] 영상처리 및 rPPG 연구개발 석박사 모집,(주)바이오커넥트,서울 서초구,신입·경력 석사↑ 정규직,~ 09/30(월),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48582519
48831640,코덱 SW 엔지니어 (경력),블루닷(주),서울 강남구,경력 2~12년 대졸↑ 정규직,내일마감,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48831640
48576731,"PO (Product Owner, 제조업 이상탐지 분야)",(주)알티엠,서울 강남구,경력 5~10년 초대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48576731
48793741,의료 AI Research Engineer,시너지에이아이(주),서울 강서구,경력 1~3년 석사↑ 정규직,상시채용,연봉상승률 20% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48793741
48576670,데이터 사이언티스트 (시계열),(주)알티엠,서울 강남구,경력 3~10년 초대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48576670
48834725,[Vueron] Deep Learning Engineer,(주)뷰런테크놀로지,서울 서초구,신입·경력 석사↑ 정규직,~ 10/18(금),Pre A 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48834725
48847725,"[기업부설연구소] 자사 웹/앱 플랫폼 개발팀장 [JAVA, SPRINGBOOT5+]",(주)아인잡,서울 강남구,경력 7~17년 대졸↑ 정규직,~ 09/19(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48847725
48656779,Back-End개발자,아우토크립트(주),서울 영등포구,경력무관 대졸↑ 정규직,~ 09/20(금),시리즈B 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48656779
48831566,딥러닝 알고리즘 엔지니어 (경력),블루닷(주),서울 강남구,경력 3~12년 대졸↑ 정규직,내일마감,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48831566
48807529,펌웨어/소프트웨어 개발 엔지니어 경력자 모집,(주)이서,대전 유성구,경력 2~5년 초대졸↑ 정규직,~ 10/12(토),유연근무제,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48807529
48719289,(주)미로 기업부설연구소 병역특례 전문연구요원 모집,(주)미로,인천 연수구,경력무관 석사↑ 정규직·전문연구요원,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48719289
48834770,[Vueron] 딥러닝 추론 최적화 개발자,(주)뷰런테크놀로지,서울 서초구,신입·경력 석사↑ 정규직,~ 10/18(금),Pre A 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48834770
48834681,[Vueron] Perception Engineer,(주)뷰런테크놀로지,서울 서초구,신입·경력 대졸↑ 정규직,~ 10/18(금),Pre A 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48834681
48773296,[연구소 로봇] Robotics/SW Engineer : 제어 알고리즘 [박사급],(주)리브스메드,경기 성남시 분당구,경력 7~18년 석사↑ 정규직,~ 10/07(월),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48773296
48847723,"[자사 웹/앱 플랫폼] 백엔드 개발리더 (자바,스프링부트, aws5년+)",(주)아인잡,서울 강남구,경력 7~15년 대졸↑ 정규직,~ 09/19(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48847723
48831601,코덱 엔지니어 (화질분석) (경력),블루닷(주),서울 강남구,경력 2~12년 대졸↑ 정규직,내일마감,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48831601
49017719,Data Scientist(대형 가전유통사),(주)엔엠에스컨설팅,서울 송파구,경력2년↑ 대졸↑ 정규직,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49017719
49011740,"시스템 엔지니어(백엔드 개발, 네트워크 장비 구축 및 유지보수)",(주)헬로서치,서울 강남구,경력 10~20년 대졸↑ 정규직,~ 10/13(일),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49011740
48930753,[배합사료 유통기업] 정보시스템 개발 PM,(주)투비파트너즈,서울 서초구,경력 10~20년 대졸↑ 정규직,오늘마감,급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48930753
48856832,Project Manager (7년 이상),(주)비스텔리젼스,서울 서초구,경력 7~15년 학력무관 정규직,~ 09/21(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48856832
48773264,[연구소 로봇] SW Engineer (1) : Junior (주임~과장급),(주)리브스메드,경기 성남시 분당구,경력 3~10년 대졸↑ 정규직,~ 10/07(월),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48773264
48849882,의료기기 SW풀스택 개발 경력자 모집,(주)에이엠시지,서울 서초구,경력7년↑ 대졸↑ 정규직,채용시,Seed 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48849882
48731275,Back-End개발자(팀장급),아우토크립트(주),서울 영등포구,경력8년↑ 대졸↑ 정규직,~ 10/01(화),시리즈B 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48731275
48748141,2024년 (주)티시스아이티 제조 부문 경력사원 모집,주식회사 티시스 아이티,서울 중구,경력4년↑ 초대졸↑ 정규직,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48748141
48721798,3D VR R&D 소프트웨어 엔지니어 경력 채용,(주)쓰리아이,서울 강남구,경력5년↑ 대졸↑ 정규직,상시채용,시리즈A 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48721798
48909364,데이터 엔지니어,(주)럭스로보,서울 서초구,경력 3~12년 대졸↑ 정규직,~ 09/27(금),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48909364
49007859,Robot Perception Engineer,(주)알지에이아이엔씨,서울 서초구,신입·경력 대졸↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49007859
49019249,[국내최대 가상자산거래소기업] 클라우드 보안담당자 (정규직),(주)리앤파트너,서울 서초구,경력7년↑ 대졸↑ 정규직,~ 10/16(수),자유로운 연차,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49019249
48854150,Data Engineer,이마고웍스(주),서울 강남구,경력 2~5년 대졸↑ 정규직,~ 09/19(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48854150
48968710,"한국아이티전문학원/웹 프로그래밍, 빅데이터 직업훈련교사 모집",(주)한국아이티전문학원,충북 청주시 상당구,경력4년↑ 초대졸↑ 정규직,~ 10/06(일),점심지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48968710
49011781,임베디드 제어 SW HW 개발 정규직 경력자 모집,(주)엔모션,인천 연수구,"경력3년↑ 대졸↑ 정규직 6,000 만원",~ 11/12(화),성과급/상여금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49011781
49003883,금융 핀테크 데이터 분석 팀장 채용,리뉴피플 주식회사,서울 강남구,경력 6~15년 대졸↑ 정규직,상시채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49003883
48975119,[앱개발] 연구소 Android App Web 서버 개,(주)참슬테크,서울 영등포구,경력 2~5년 학력무관 정규직,~ 10/09(수),연봉상승률 10% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48975119
48643239,Reinforcement Learning Engineer,(주)알지에이아이엔씨,서울 서초구,경력무관 대졸↑ 정규직,상시채용,워라밸,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48643239
49013386,[Network-on-Chip] RTL Design Engineer,오픈엣지테크놀로지(주),서울 강남구,경력 8~15년 학력무관 정규직,~ 10/16(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49013386
48909371,AI 엔지니어,(주)럭스로보,서울 서초구,경력 2~12년 대졸↑ 정규직,~ 09/27(금),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48909371
49007866,Optimization Research Engineer,(주)알지에이아이엔씨,서울 서초구,신입·경력 대졸↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49007866
48988220,자사플랫폼구축 및 소프트웨어개발 - 디지털 교육 컨텐츠 개발사,(주)글로벌스카우트,서울 성동구,"경력 10~15년 대졸↑ 정규직 8,000 만원",~ 09/25(수),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48988220
49013290,[Network-on-Chip] Software Engineer,오픈엣지테크놀로지(주),서울 강남구,경력 8~15년 학력무관 정규직,~ 10/16(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49013290
48893904,SI 개발 PL,(주)미디어로그,서울 마포구,경력 5~12년 대졸↑ 정규직,~ 09/26(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48893904
48932113,[서울/반도체/예비상장사] Firmware Engineer,(주)탑앤스카우트,서울 강남구,경력4년↑ 대졸↑ 정규직,오늘마감,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48932113
49007854,Reinforcement Learning Engineer,(주)알지에이아이엔씨,서울 서초구,신입·경력 대졸↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49007854
48895380,자율주행 개발자,(주)긴트,경기전체,경력 4~10년 대졸↑ 정규직,~ 09/25(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48895380
48984703,위레이저 WiseConvey 백엔드 개발자 채용,(주)위레이저,서울 구로구,경력3년↑ 학력무관 정규직·계약직,상시채용,연봉상승률 20% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48984703
